Ref,Period,Ref_Period,"Cash, Demand & Fixed Deposits",Cash and Demand Deposits,Commercial Paper and Corporate Bonds,Fixed and Time Deposits,Guaranteed Funds,Immovable Property,Kenya Government Securities,Offshore Investments,Property Unit Trusts,Quoted Equity,Unquoted Equity,"Cash, Demand & Fixed Deposits - Income",Commercial Paper and Corporate Bonds - Income,Fixed and Time Deposits - Income,Guaranteed Funds - Income,Immovable Property - Income,Kenya Government Securities - Income,Offshore Investments - Income,Property Unit Trusts - Income,Quoted Equity - Income,Unquoted Equity - Income,"Cash, Demand & Fixed Deposit- RR",Commercial Paper and Corporate Bonds - RR,Guaranteed Funds - RR,Immovable Property - RR,Kenya Government Securities - RR,Offshore Investments - RR,Property Unit Trusts - RR,Quoted Equity - RR,Unquoted Equity - RR
1939,Dec-15,1939 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1939,Dec-16,1939 42705,8669537,0,3638964,8669537,0,0,33529129,0,0,14747531,0,2012645,730187,0,0,0,4626334,0,0,1078903,0,0.23,0.20,0.00,0.00,0.14,0.00,0.00,0.07,0.00
1939,Jun-17,1939 42887,6617463,0,4468194,6617463,0,0,44403748,0,0,15720147,0,330118,478922,0,0,0,4943886,0,0,900865,0,0.05,0.11,0.00,0.00,0.11,0.00,0.00,0.06,0.00
1939,Dec-17,1939 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1939,Jun-18,1939 43252,3042421,0,4469747,3042421,0,0,57543700,6618684,0,31571852,0,517350,566598,0,0,0,6684453,0,0,754310,0,0.17,0.13,0.00,0.00,0.12,0.00,0.00,0.02,0.00
1939,Dec-18,1939 43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1939,Jun-19,1939 43617,8015781,0,4471300,8015781,0,0,100463096,4126707,0,27412575,0,267766,566445,0,0,0,8004218,0,0,1565137,0,0.03,0.13,0.00,0.00,0.08,0.00,0.00,0.06,0.00
1939,Jun-20,1939 43983,10846751,0,828652,10846751,0,0,139672643,22208,0,35543995,0,1110739,292579,0,0,0,13248517,0,0,1789477,0,0.10,0.35,0.00,0.00,0.09,0.00,0.00,0.05,0.00
1939,Dec-20,1939 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1939,Jun-21,1939 44348,14910548,0,0,14910548,0,0,186607879,12615719,0,66183218,0,971652,113049,0,0,0,17038374,0,0,1333378,0,0.07,0.00,0.00,0.00,0.09,0.00,0.00,0.02,0.00
1939,Dec-21,1939 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1939,Jun-22,1939 44713,13006410,0,3294186,13006410,0,0,227719757,9486445,0,84981862,0,1075180,204401,0,0,0,27388198,0,0,2820931,0,0.08,0.06,0.00,0.00,0.12,0.00,0.00,0.03,0.00
194,Dec-13,194 41609,19004555,0,27292135,19004555,0,0,87502540,0,0,49886247,0,1086772,4697535,0,0,0,8240939,0,0,1899300,0,0.06,0.17,0.00,0.00,0.09,0.00,0.00,0.04,0.00
194,Jun-14,194 41791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
194,Dec-14,194 41974,9748630,0,31411784,9748630,0,0,100753936,0,0,69500072,0,1167730,2596397,0,0,0,11233797,0,0,4414503,0,0.12,0.08,0.00,0.00,0.11,0.00,0.00,0.06,0.00
194,Dec-15,194 42339,29984292,0,25604212,29984292,0,0,108744422,0,0,60007863,0,1657530,3374923,0,0,0,10896415,0,0,2041162,0,0.06,0.13,0.00,0.00,0.10,0.00,0.00,0.03,0.00
194,Jun-16,194 42522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
194,Dec-16,194 42705,16565132,16565132,23648740,0,0,0,153861686,0,0,52270757,0,1308201,2622149,0,0,0,17941569,0,0,3467962,0,0.08,0.11,0.00,0.00,0.12,0.00,0.00,0.07,0.00
194,Dec-17,194 43070,21653020,0,17225038,21653020,0,0,180216265,0,0,65117954,0,1213531,2324654,0,0,0,20186680,0,0,3421205,0,0.06,0.13,0.00,0.00,0.11,0.00,0.00,0.05,0.00
194,Dec-18,194 43435,16716310,0,15808360,16716310,0,0,207851014,0,0,52310415,0,898415,2083550,0,0,0,22703544,0,0,2896419,0,0.05,0.13,0.00,0.00,0.11,0.00,0.00,0.06,0.00
194,Dec-19,194 43800,13435336,13435336,7220854,0,0,0,242669631,0,0,65309051,0,1156999,0,0,0,0,27113731,0,0,3734607,0,0.09,0.00,0.00,0.00,0.11,0.00,0.00,0.06,0.00
194,Dec-20,194 44166,25747683,0,0,25747683,0,0,249614414,0,0,62143089,0,817758,172143,0,0,0,30132903,0,0,2329232,0,0.03,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.00
194,Dec-21,194 44531,31395500,0,1542015,31395500,0,0,198301735,0,0,58213604,0,1785937,31980,0,0,0,24014075,0,0,2527238,0,0.06,0.02,0.00,0.00,0.12,0.00,0.00,0.04,0.00
194,Dec-22,194 44896,14727867,0,1958498,14727867,0,0,218165691,0,0,47741677,0,2251743,226459,0,0,0,25695662,0,0,3415392,0,0.15,0.12,0.00,0.00,0.12,0.00,0.00,0.07,0.00
1940,Dec-13,1940 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1940,Dec-14,1940 41974,19760000,0,2562000,19760000,0,0,27519000,0,0,16872000,0,975000,212000,0,0,0,1278000,0,0,349000,0,0.05,0.08,0.00,0.00,0.05,0.00,0.00,0.02,0.00
1940,Dec-15,1940 42339,0,0,0,0,0,0,0,0,0,23000,0,3833000,421000,0,0,0,6524000,0,0,938000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.78,0.00
1940,Dec-16,1940 42705,23339000,0,3634000,23339000,0,0,205309000,0,0,34284000,0,2545000,420000,0,0,0,14049000,0,0,2118000,0,0.11,0.12,0.00,0.00,0.07,0.00,0.00,0.06,0.00
1940,Dec-17,1940 43070,235192000,0,70366000,235192000,0,0,964733000,36186000,0,419588000,0,6327000,12936000,0,0,0,79636000,92000,0,17635000,0,0.03,0.18,0.00,0.00,0.08,0.00,0.00,0.04,0.00
1940,Dec-18,1940 43435,91290000,0,57932000,91290000,0,0,1025278000,30520000,0,455505000,0,7332000,7571000,0,0,0,123756000,0,0,22746000,0,0.08,0.13,0.00,0.00,0.12,0.00,0.00,0.05,0.00
1940,Dec-19,1940 43800,17266000,0,32334000,17266000,0,0,1058477000,12557000,0,456129000,0,4382000,5710000,0,0,0,113952000,0,0,26342000,0,0.25,0.18,0.00,0.00,0.11,0.00,0.00,0.06,0.00
1940,Jun-20,1940 43983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1940,Dec-20,1940 44166,61588000,0,17153000,61588000,0,0,1152247000,50824000,0,454507000,0,3885000,3260000,0,0,0,131454000,0,0,17497000,0,0.06,0.19,0.00,0.00,0.11,0.00,0.00,0.04,0.00
1940,Dec-21,1940 44531,23553000,0,17160000,23553000,0,0,1243565000,88708000,0,509150000,0,2762000,1647000,0,0,0,148833000,0,0,15695000,0,0.12,0.10,0.00,0.00,0.12,0.00,0.00,0.03,0.00
1940,Dec-22,1940 44896,64921000,64921000,22808000,0,0,0,1139762000,85124000,0,423006000,0,2070000,2477000,0,0,0,146092000,0,0,28544000,0,0.03,0.11,0.00,0.00,0.13,0.00,0.00,0.07,0.00
1941,Jun-14,1941 41791,3482589,0,603768,3482589,0,0,3056197,0,0,2314392,0,181545,94908,0,0,0,307826,0,0,45684,0,0.05,0.16,0.00,0.00,0.10,0.00,0.00,0.02,0.00
1941,Dec-14,1941 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-15,1941 42156,1074638,151121,4786374,923517,0,0,6446629,0,0,5581985,0,414942,200994,0,0,0,659343,0,0,305312,0,0.39,0.04,0.00,0.00,0.10,0.00,0.00,0.05,0.00
1941,Dec-15,1941 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-16,1941 42522,1767754,0,4782846,1767754,0,0,13543407,0,0,5534761,0,587640,440033,0,0,0,1197927,0,0,205804,0,0.33,0.09,0.00,0.00,0.09,0.00,0.00,0.04,0.00
1941,Jun-17,1941 42887,6547443,0,4372423,6547443,0,0,20747547,0,0,8720055,0,462374,532729,0,0,0,2103739,0,0,382370,0,0.07,0.12,0.00,0.00,0.10,0.00,0.00,0.04,0.00
1941,Dec-17,1941 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-18,1941 43252,0,0,0,0,0,0,0,0,0,0,0,731320,524383,0,0,0,3179302,0,0,336711,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Dec-18,1941 43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-19,1941 43617,16548107,0,3201314,16548107,0,0,35086920,0,0,19839178,0,726003,443108,0,0,0,3992306,0,0,957393,0,0.04,0.14,0.00,0.00,0.11,0.00,0.00,0.05,0.00
1941,Dec-19,1941 43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-20,1941 43983,0,0,0,0,0,0,98818575,0,0,0,0,1557181,5533176,0,0,0,0,0,0,1212302,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Dec-20,1941 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-21,1941 44348,0,0,0,0,0,0,119110282,0,0,0,0,511680,9049461,0,0,0,0,0,0,1118278,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Dec-21,1941 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Jun-22,1941 44713,0,0,0,0,0,0,141044575,0,0,0,0,341841,12622575,0,0,0,0,0,0,1222436,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1941,Dec-22,1941 44896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-13,1942 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-15,1942 42339,0,0,0,0,12274898,0,0,0,0,0,0,0,0,0,949001,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-16,1942 42705,0,0,0,0,19789590,0,0,0,0,0,0,0,0,0,1377879,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-17,1942 43070,0,0,0,0,32093919,0,0,0,0,0,0,0,0,0,3248142,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-18,1942 43435,0,0,0,0,50851572,0,0,0,0,0,0,0,0,0,3147580,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-19,1942 43800,0,0,0,0,100710866,0,0,0,0,0,0,0,0,0,7509381,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-20,1942 44166,0,0,0,0,12335272,0,0,0,0,0,0,0,0,0,2692101,0,0,0,0,0,0,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-21,1942 44531,0,0,0,0,12316776,0,0,0,0,0,0,0,0,0,1074436,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1942,Dec-22,1942 44896,0,0,0,0,7952645,0,0,0,0,0,0,0,0,0,946148,0,0,0,0,0,0,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
1943,Jun-14,1943 41791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-14,1943 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Jun-15,1943 42156,0,0,0,0,126177629,0,0,0,0,0,0,0,0,0,13768080,0,0,0,0,0,0,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-15,1943 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Jun-16,1943 42522,0,0,0,0,171871649,0,0,0,0,0,0,0,0,0,12820425,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-16,1943 42705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-17,1943 43070,0,0,0,0,224878303,0,0,0,0,0,0,0,0,0,19000646,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-18,1943 43435,0,0,0,0,334067571,0,0,0,0,0,0,0,0,0,22561640,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-19,1943 43800,0,0,0,0,398514562,0,0,0,0,0,0,0,0,0,36050626,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-20,1943 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33682617,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Jun-21,1943 44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-21,1943 44531,0,0,0,0,503682792,0,0,0,0,0,0,0,0,0,43756835,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1943,Jun-22,1943 44713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1943,Dec-22,1943 44896,0,0,0,0,510501523,0,0,0,0,0,0,0,0,0,31846262,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1944,Dec-13,1944 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1944,Dec-15,1944 42339,2167880,0,1243076,2167880,0,0,1027280,0,0,2264740,0,213521,62470,0,0,0,135897,0,0,101289,0,0.10,0.05,0.00,0.00,0.13,0.00,0.00,0.04,0.00
1944,Dec-16,1944 42705,1767854,0,100000,1767854,0,0,2518940,0,0,3389676,0,170173,6625,0,0,0,232913,0,0,72912,0,0.10,0.07,0.00,0.00,0.09,0.00,0.00,0.02,0.00
1944,Dec-17,1944 43070,2394114,0,1055446,2394114,0,0,4128579,0,0,3342639,0,432776,55446,0,0,0,526216,0,0,90985,0,0.18,0.05,0.00,0.00,0.13,0.00,0.00,0.03,0.00
1944,Dec-18,1944 43435,3219972,0,512355,3219972,0,0,9706130,0,0,4932785,0,748372,0,0,0,0,574711,0,0,122360,0,0.23,0.00,0.00,0.00,0.06,0.00,0.00,0.02,0.00
1944,Dec-19,1944 43800,3472464,0,916953,3472464,0,0,12472079,0,0,3954478,0,403696,33642,0,0,0,1432320,0,0,193512,0,0.12,0.04,0.00,0.00,0.11,0.00,0.00,0.05,0.00
1944,Dec-20,1944 44166,2666642,0,436015,2666642,0,0,10754565,0,0,5075834,0,98517,71687,0,0,0,1526240,0,0,138215,0,0.04,0.16,0.00,0.00,0.14,0.00,0.00,0.03,0.00
1944,Dec-21,1944 44531,323712,0,153674,323712,0,0,12133409,0,0,4351315,0,12447,31512,0,0,0,1213606,0,0,152402,0,0.04,0.21,0.00,0.00,0.10,0.00,0.00,0.04,0.00
1944,Dec-22,1944 44896,350105,0,153215,350105,0,0,14552163,0,0,3156600,0,51450,18434,0,0,0,1617792,0,0,249604,0,0.15,0.12,0.00,0.00,0.11,0.00,0.00,0.08,0.00
1945,Dec-13,1945 41609,0,0,0,0,4621800,0,0,0,0,0,0,0,0,0,271810,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-14,1945 41974,0,0,0,0,6608350,0,0,0,0,0,0,0,0,0,537246,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-15,1945 42339,0,0,0,0,23419391,0,0,0,0,0,0,0,0,0,653843,0,0,0,0,0,0,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-16,1945 42705,0,0,0,0,39871783,0,0,0,0,0,0,0,0,0,3528823,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-17,1945 43070,0,0,0,0,54502436,0,0,0,0,0,0,0,0,0,3241095,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-18,1945 43435,0,0,0,0,77945453,0,0,0,0,0,0,0,0,0,3133163,0,0,0,0,0,0,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-19,1945 43800,0,0,0,0,103024975,0,0,0,0,0,0,0,0,0,8959816,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-20,1945 44166,0,0,0,0,146628435,0,0,0,0,0,0,0,0,0,12102079,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-21,1945 44531,0,0,0,0,204538810,0,0,0,0,0,0,0,0,0,19822491,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1945,Jun-22,1945 44713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1945,Dec-22,1945 44896,0,0,0,0,290478937,0,0,0,0,0,0,0,0,0,24428655,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-13,1946 41609,0,0,0,0,19873350,0,0,0,0,0,0,0,0,0,1839821,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-14,1946 41974,0,0,0,0,30721736,0,0,0,0,0,0,0,0,0,2816634,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-15,1946 42339,0,0,0,0,39813309,0,0,0,0,0,0,0,0,0,2848261,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-16,1946 42705,0,0,0,0,33804679,0,0,0,0,0,0,0,0,0,3067835,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1946,Jun-17,1946 42887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-17,1946 43070,0,0,0,0,38597938,0,0,0,0,0,0,0,0,0,4661912,0,0,0,0,0,0,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-18,1946 43435,0,0,0,0,726409,0,0,0,0,0,0,0,0,0,1365033,0,0,0,0,0,0,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-19,1946 43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-20,1946 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1946,Jun-21,1946 44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1946,Dec-21,1946 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1947,Dec-15,1947 42339,616481000,97794000,358016000,518687000,0,0,1288967000,0,0,558308000,0,193296000,0,0,0,0,0,0,0,17468000,0,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1947,Dec-16,1947 42705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1947,Jun-18,1947 43252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1947,Dec-18,1947 43435,440567000,0,305443000,440567000,0,0,5466888000,0,0,2080292000,0,0,0,0,0,0,562827000,0,0,110209000,0,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.05,0.00
1947,Dec-19,1947 43800,658104000,10337000,86279000,647767000,0,0,8311570000,0,0,2587445000,0,0,0,0,0,0,835828000,0,0,134436000,0,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.05,0.00
1947,Dec-20,1947 44166,610610407,42700048,51467249,567910359,0,0,10113680973,0,0,3469212334,0,51890381,5291716,0,0,0,1034280271,0,0,107835832,0,0.08,0.10,0.00,0.00,0.10,0.00,0.00,0.03,0.00
1947,Dec-21,1947 44531,436494000,64106000,15000000,372388000,1000000000,1976000,12259262000,0,0,3563431000,0,0,0,0,0,0,1366297000,0,0,118866000,0,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.03,0.00
1947,Dec-22,1947 44896,1095584628,0,15000000,1095584628,1786709829,0,12980907883,0,0,3178453590,0,49126068,0,0,126038596,0,1583726205,0,0,204293218,0,0.04,0.00,0.07,0.00,0.12,0.00,0.00,0.06,0.00
1948,Dec-13,1948 41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-14,1948 41974,0,0,0,0,49854000,0,0,0,0,0,0,0,0,0,2409000,0,0,0,0,0,0,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-15,1948 42339,0,0,0,0,46545000,0,0,0,0,0,0,0,0,0,2250000,0,0,0,0,0,0,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-16,1948 42705,0,0,0,0,54108000,0,0,0,0,0,0,0,0,0,2269000,0,0,0,0,0,0,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-17,1948 43070,0,0,0,0,62578000,0,0,0,0,0,0,0,0,0,2650000,0,0,0,0,0,0,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-18,1948 43435,0,0,0,0,51322000,0,0,0,0,0,0,0,0,0,4207000,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-19,1948 43800,0,0,0,0,41079000,0,0,0,0,0,0,0,0,0,4330000,0,0,0,0,0,0,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-20,1948 44166,0,0,0,0,37659000,0,0,0,0,0,0,0,0,0,3750000,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1948,Dec-21,1948 44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949,Dec-13,1949 41609,6462000,0,0,6462000,0,0,0,0,0,0,0,0,0,0,62000,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949,Jun-15,1949 42156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949,Dec-15,1949 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949,Dec-16,1949 42705,140884000,140884000,10128000,0,0,0,411494000,0,0,109110000,0,34638000,0,0,0,0,0,0,0,3593000,0,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1949,Dec-17,1949 43070,225595000,51829000,10132000,173766000,0,0,278846000,0,0,151494000,0,16514000,1269000,0,0,35982000,0,0,0,1525000,8750000,0.07,0.13,0.00,0.00,0.00,0.00,0.00,0.01,0.00
1949,Dec-18,1949 43435,217086000,44807000,10019000,172279000,0,0,505481000,0,0,216023000,0,13502000,0,0,0,32811000,0,0,0,6339000,6416000,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1949,Dec-19,1949 43800,311722000,37149000,6010000,274573000,0,0,1258122000,0,0,329858000,0,12529000,1141000,0,0,0,84529000,0,0,16355000,0,0.04,0.19,0.00,0.00,0.07,0.00,0.00,0.05,0.00
1949,Dec-20,1949 44166,473835325,151504560.2,0,322330764.8,0,0,2174091201,0,0,586389974.2,33819200,19646975.54,327903.7,0,0,0,186127775.3,0,0,17089627.5,0,0.04,0.00,0.00,0.00,0.09,0.00,0.00,0.03,0.00
1949,Dec-21,1949 44531,286637000,267234000,47707000,19403000,0,0,3533490000,23738000,0,1038398000,81420000,25858000,1824000,0,0,0,319030000,0,0,28183000,951000,0.09,0.04,0.00,0.00,0.09,0.00,0.00,0.03,0.01
1949,Dec-22,1949 44896,188306758,67727792,47723438,120578966,0,0,1924616222,15462190,0,731184159,81420000,14875047,5919132,0,0,0,399161128,0,0,50753822,0,0.08,0.12,0.00,0.00,0.21,0.00,0.00,0.07,0.00
1950,Dec-14,1950 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
